device_id,trial,condition,timestamp,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_25,count_26,count_27,count_28,count_29,count_30,count_31,count_32,count_33,count_34,count_35,count_36,count_37,count_38,count_39,count_40,count_41,count_42,count_43,count_44,count_45,count_46,count_47,count_48,count_49,count_50,count_51,count_52,count_53,count_54,count_55,count_56,count_57,count_58,count_59,count_60,count_61,count_62,count_63,count_64,count_65,count_66,count_67,count_68,count_69,count_70,count_71,count_72,count_73,count_74,count_75,count_76,count_77,count_78,count_79,count_80,count_81,count_82,count_83,count_84,count_85,count_86,count_87,count_88,count_89,count_90,count_91,count_92,count_93,count_94,count_95,count_96,count_97,count_98,count_99,count_100,count_101,count_102,count_103,count_104,count_105,count_106,count_107,count_108,count_109,count_110,count_111,count_112,count_113,count_114,count_115,count_116,count_117,count_118,count_119,count_120,count_121,count_122,count_123,count_124,count_125,count_126,count_127,response_hex
0,109,cool,2025-12-08T21:37:33.905039,12856,12623,12230,12651,12759,11906,13005,12759,12419,12434,12475,12430,12751,12288,11772,12404,12005,12093,12702,12168,12461,11908,12396,13088,11899,12540,12175,12346,12679,12405,12952,12642,13273,12469,12887,12544,12277,12535,12280,12518,12665,11283,12188,12432,12884,12893,12030,12512,12487,12184,11751,12302,12183,12127,12050,12204,11583,12688,12522,12258,12488,12243,12114,12430,12811,12891,12619,12284,12776,12322,12703,12766,12712,12459,12503,12895,12661,12495,12314,13131,12297,12181,13235,12165,12719,12257,12351,13540,11837,12509,13059,12354,12873,12486,12846,12056,12081,12866,12958,12255,12239,12426,12447,12322,12458,12622,13072,12658,12209,12230,12320,12068,12124,12622,12283,12441,12664,12624,12210,13344,12409,12482,12965,12258,12423,12676,12884,12761,0x000000000000023D
0,110,cool,2025-12-08T21:37:33.905135,12087,13370,12233,12577,12632,11881,12247,12306,11880,13045,12099,12355,12129,13245,13038,12644,12581,12474,12190,12531,12433,13040,12784,12822,12894,12173,11805,12306,12720,11952,11548,12490,12310,13082,12452,12804,12926,12494,12195,11895,11998,12615,12342,12255,12485,12270,12697,11825,12741,12561,12409,11420,12979,13190,12265,11925,12047,11847,11981,13082,11179,12896,12664,12943,11961,12741,12092,12405,12269,12036,12143,12068,12230,12973,12728,12209,12457,11958,12184,13051,13096,12255,12667,12642,12455,12428,12481,13212,12959,12466,12766,11990,12848,12840,13121,12256,12198,11799,11347,11949,12779,12624,12373,13024,12737,12658,12778,12630,12121,12352,13577,11816,12640,12602,12438,12448,13435,12668,12841,12447,12664,13110,12181,13168,12479,12384,12319,12493,0x0000000000001DC5
0,111,cool,2025-12-08T21:37:33.905229,12492,12952,12312,11626,12347,12052,11957,12604,13213,12334,12283,12411,12436,12844,12050,13062,12319,12405,12953,13264,12483,12913,12528,12454,13302,13567,12397,12802,13289,12461,12492,12442,12665,12821,11425,11810,12226,12568,12255,13186,12526,12446,12519,12573,12757,11617,12756,12871,12596,12137,12211,12657,13071,12078,12060,12032,13209,12055,12767,12769,12365,12798,12581,12599,12475,12572,12568,11979,12554,12422,12932,12192,12457,12478,13024,13150,13254,12817,11988,12488,13440,12807,12260,12479,12859,12243,11847,12394,13391,12110,12020,13141,12669,12464,12672,12323,12018,13743,12480,12196,13060,13227,12734,12874,12625,12980,12444,12159,12993,12853,12480,12947,12704,12345,12750,12364,13121,12365,12167,12598,12870,13213,12451,12457,12541,12435,13032,12878,0x00000000000001CF
0,112,cool,2025-12-08T21:37:33.905325,12369,12384,13317,11797,12176,12100,12664,12603,12420,12280,12797,12668,12754,12400,11943,12741,12766,12489,12378,12915,12497,12832,12901,12907,11867,12714,12297,12185,12331,12719,12655,12455,13081,12658,12376,12406,12727,12662,13112,12899,12283,12716,12497,12556,12799,12173,11994,12002,12144,12893,12759,12545,11895,12619,12432,12373,12437,12964,12931,11749,12517,12095,11841,12175,12259,12712,12287,13005,12499,12685,12033,12575,11928,12610,12097,12326,11900,12971,12670,11986,11945,13244,12445,12661,12949,12389,12483,12294,12459,12434,12109,12860,12874,12334,12817,12727,12941,12446,12518,12739,12093,13096,11147,11942,12773,12869,12647,12525,12321,11755,11846,11582,12213,12637,12134,12509,12807,11873,13065,12884,12734,13158,12751,12378,12305,12908,12338,12181,0x00000000000000ED
0,113,cool,2025-12-08T21:37:33.905420,11888,12845,12624,12478,11572,12343,12880,13077,12433,12606,12526,12429,12949,12954,12546,11838,12752,12340,13048,12518,12528,12016,13015,12467,11983,12433,12376,12182,12629,12999,12676,12226,13076,12852,12975,12472,12148,12834,12523,12515,12681,13088,12309,11998,12425,12251,12345,11619,12511,12556,12865,12121,12820,12579,13125,12039,12826,12556,12494,12662,12082,12125,12947,12619,12126,12012,12527,12218,12367,12173,12418,12613,12854,12572,12590,12046,11938,12750,12339,12146,12386,12177,12978,12217,12546,12881,12227,12555,12744,12112,11821,12751,12809,12650,12726,12891,12724,12555,12579,12582,12393,12330,12214,11817,11973,12426,13403,12580,13326,12958,12792,12486,12608,12336,12334,12703,13402,12574,13283,12687,12963,12588,12027,12468,13228,12676,12361,12440,0x000000000000180E
0,114,cool,2025-12-08T21:37:33.905515,12115,12178,12502,12942,12633,12649,12515,11992,12171,13774,11986,12596,12181,13193,12381,12260,12445,12114,12916,12295,13217,12313,13627,12260,12695,12459,13205,12495,12258,12426,12087,12029,12268,12969,12821,13135,12691,11836,11549,12715,12272,12411,12103,12950,12116,12331,11929,13668,12121,12445,12553,11933,12758,12522,12170,12333,12871,12506,12655,11941,12731,12589,12667,12656,12506,12080,11934,12021,11999,12377,12351,12446,12815,13075,12278,12528,12918,12575,12431,12508,13157,12717,12466,12740,12226,11749,12423,12830,12374,12640,12839,11983,12711,13128,12716,12650,12350,12420,12379,12534,12194,12260,12632,12058,12540,12148,12304,12097,12460,11938,13588,12500,12197,12175,12214,12411,12194,12479,12552,12875,12066,11640,12188,12143,13362,12740,12418,13207,0x0000000000001AD2
0,115,cool,2025-12-08T21:37:33.905609,13433,12077,12649,11985,12167,12481,12810,12541,12501,12732,13118,12137,12295,12585,13432,12466,12114,12350,12690,13264,12291,12505,12089,12446,11927,12992,12468,12789,11938,12110,12930,12654,12352,12441,12037,12268,12277,12249,11884,12074,13041,12366,12593,12535,12574,12559,11394,12356,12344,12924,12552,12482,12673,12475,12269,12901,12397,12079,11293,12177,12074,12544,12585,12633,12700,12777,12348,12271,12887,13036,12310,12904,11981,12305,13007,12942,11576,11861,12708,13042,12316,12549,12619,12919,11804,12246,12632,12462,12777,12641,12000,13023,12243,12479,12114,12104,11454,12298,12422,13158,12106,12671,12252,13076,12958,12009,12317,12925,13349,12668,12641,12123,12739,12345,13583,11764,12342,12059,12887,11787,12501,12755,12358,12290,12785,11569,12702,12875,0x0000000000000179
0,116,cool,2025-12-08T21:37:33.905703,12226,11902,12565,12803,12319,11553,12269,12235,12805,12834,13533,12337,12518,12644,12522,12306,12496,12360,12911,13103,13441,12388,12783,13104,12417,12302,13048,11979,12832,13127,12592,12367,12030,12272,12585,12956,12292,12613,12269,12698,12537,12700,12756,12196,11575,12755,12685,12219,11962,12242,12287,12828,12976,12603,13139,12462,12348,12940,12747,12263,12675,12735,12105,12560,12619,12439,12084,12412,11928,11971,12773,13038,11721,12187,12064,11773,11751,12039,12773,12992,11931,11458,12138,12343,12481,12908,12998,12499,13036,12543,12739,12992,12619,12283,13117,12508,12264,12705,12046,13231,12664,12681,13137,12234,12172,12347,12438,11880,13221,12163,12747,12736,12124,12913,11810,12180,12447,12232,12806,12872,13068,12252,12147,12643,12637,12596,12770,11620,0x0000000000001C33
0,117,cool,2025-12-08T21:37:33.905804,11719,12609,13021,12752,12524,12201,13141,11735,12025,12692,12322,12381,12185,11710,12111,11620,11762,12353,11774,12450,12328,11756,12306,12396,12535,12629,11981,11939,12212,12616,12620,12772,11736,11757,11508,12433,12082,12169,12501,12794,12684,13121,12519,13250,12349,12528,11998,12748,12411,13078,12276,12889,12362,12602,12482,12107,13063,12758,12094,12154,12766,12735,13329,13253,12518,12110,12673,12873,11936,12710,12392,12424,11734,12906,13517,12874,12691,12436,12639,12485,12557,12885,12308,12135,12586,12626,12183,12828,12631,12111,12183,12266,12163,13781,11887,12630,11862,12415,12266,12583,11406,12508,12007,12174,12500,12617,12065,11633,12425,12689,12813,12863,12889,13028,12116,12341,12300,12126,12213,12566,12445,12211,12471,12985,12379,12572,11428,12092,0x0000000000001B6D
0,118,cool,2025-12-08T21:37:33.905900,12712,12590,12505,12912,12183,12359,13354,12930,12568,12556,12975,12984,12982,13508,12465,12177,12519,12434,12826,12668,12642,12467,12156,12787,12388,12177,11974,12099,12670,12808,12393,11576,12490,12531,13011,12058,12316,12807,12913,12335,12292,12358,12704,11787,12191,12898,12713,12934,12529,12958,12321,13604,13317,12482,12029,11766,12549,12794,12427,12272,13128,12848,12724,11750,12723,12260,12918,12806,12695,12667,12113,12699,12631,12676,12884,12845,12708,12512,12191,12355,12215,12524,12332,12500,12622,11900,12749,12063,12804,12176,12124,11805,12982,12366,11607,12519,12936,12153,12587,12131,12252,11549,11957,12400,12561,12505,11948,12375,12209,12151,12179,13067,12451,12522,12578,12769,12078,12435,12708,12764,12565,12074,12588,12577,12251,11896,12908,12754,0x0000000000001CC7
0,119,cool,2025-12-08T21:37:33.905994,12304,13144,12396,11852,12914,12833,12566,12357,12057,12247,12816,12967,11830,12567,12907,12397,12752,12383,13477,12504,12650,12711,12694,13469,13504,12628,12603,12533,12883,12848,12594,12318,12248,12391,11923,12358,12783,12811,13113,12467,12780,12327,12636,12865,12876,12935,12593,12821,11794,13056,12232,12408,12403,12843,12639,12829,12284,12181,12620,12766,12798,12069,12282,12409,11591,12231,12042,12047,12603,12376,12651,12169,12529,12352,12506,12622,12233,12376,12324,12531,12812,12735,11721,12782,12831,11371,12266,12266,12794,13375,12459,12731,12376,12621,12116,12359,12514,12653,12200,13093,13305,12967,12271,12746,12002,12251,12281,12754,13042,12058,12596,13395,12181,12925,11991,12824,11851,12879,12335,12549,12847,12571,12867,12634,11812,12767,12608,12538,0x00000000000019E4
0,120,cool,2025-12-08T21:37:33.906090,12538,12635,12400,12160,12919,12332,14005,11868,12631,12498,11814,12578,12020,12223,12248,12831,11738,12226,12101,12318,13006,12568,12939,12896,12416,11675,12354,12343,12668,12189,11959,12661,12144,12002,12269,13120,12614,12461,12796,12698,12134,12484,12261,12822,12721,12752,11435,12370,11970,12586,12296,12654,12551,12291,12672,12830,11997,12368,11874,13071,12879,12762,12128,12242,12463,12454,12089,13154,12126,12713,12895,12959,12322,12709,12470,12589,12766,12478,12876,11985,11880,12854,13068,11878,12496,12179,11987,12624,12120,12634,13011,13130,12040,12109,11418,13581,12880,11913,13041,13139,12244,13010,13009,11991,12213,11972,12259,12737,12751,12422,12428,12767,12994,12461,12525,12621,12067,12962,12586,11770,12370,12500,13061,12399,12663,13249,12104,13143,0x0000000000001EA5
0,121,cool,2025-12-08T21:37:33.906186,12488,12481,12688,12966,12587,12195,13167,12448,12612,13003,11560,11977,13299,12499,12760,12692,12290,12473,12567,12092,12705,12289,12566,12973,13082,12861,12277,12244,12203,12993,12468,12603,12369,12964,12863,12594,12413,12915,12818,13149,13096,12658,12493,13130,12387,12341,12689,11841,12521,12617,11909,12395,12498,11810,12217,12543,12206,12479,12562,11520,12860,12153,12309,12377,11739,13063,12397,12084,12702,12678,12689,12790,12282,13505,12584,12678,12296,12167,12743,12385,12241,12295,12436,12800,12700,12553,13373,12086,12011,13113,12450,13022,12785,12001,12349,12401,13292,11605,12668,11969,12647,12439,11842,12873,12393,12245,12173,12015,12887,13017,12198,13150,11869,12515,12246,12560,11815,12606,12029,12400,12330,11976,11937,12992,12693,12253,12619,11960,0x0000000000001EE9
0,122,cool,2025-12-08T21:37:33.906280,12242,12000,12615,12795,12403,11589,12328,12242,12391,12487,12228,13311,12949,12571,13237,12345,12436,12847,12143,11952,12499,12439,12719,12764,12505,12707,11733,12540,13738,12584,12120,13358,12895,12409,13290,11440,11912,12705,12759,12626,12546,12831,12751,12665,12140,12589,12550,12374,11804,12196,12553,12342,12307,12739,12151,13077,12301,11999,12682,12605,11933,11984,12982,12890,12331,11912,12144,11526,12272,13518,12577,12373,12404,12139,12396,12884,12039,12932,13378,12893,12253,12746,12090,12837,12330,12868,12454,12566,12683,12231,12504,12900,12664,12684,12600,12428,12869,11986,12992,12065,12829,12423,12733,11723,12764,12544,12884,12950,12706,11884,12460,13282,12481,13212,13164,12376,12513,12680,13171,12384,12483,12594,12335,12692,12350,12524,12824,12409,0x0000000000001C18
0,123,cool,2025-12-08T21:37:33.906374,12684,12677,12476,12225,12168,11827,12312,12162,12466,12386,12580,12771,12337,12808,12145,12798,12100,12392,11692,12812,13026,12479,12074,12544,12724,12027,12540,12241,12649,12357,13078,12360,11794,12926,12420,11717,12540,12647,12112,12302,12210,12375,12328,12341,12099,12693,13207,12451,12215,12533,12495,12397,12348,11820,11766,12767,12513,12174,13081,11711,13546,12726,12346,12573,12591,13203,12790,12507,11960,12658,12312,12586,12883,12659,12705,12322,12544,12442,12297,13145,13028,12359,12375,11926,12646,12366,12544,11743,12532,12748,11928,13143,12861,12502,12394,12472,12095,11888,12429,12672,13105,12501,13063,12882,12029,12569,12297,12314,12174,12698,12696,12836,12470,12729,13383,12940,12798,12753,11552,12228,12454,12788,12133,12220,12330,12569,12359,12531,0x0000000000000172
0,124,cool,2025-12-08T21:37:33.906469,12365,12740,12765,12585,12422,12112,12011,12414,12795,12787,13242,12824,12660,11945,12644,12767,12365,12280,12042,12775,12087,12643,12623,12239,12680,12458,12772,12984,12256,11924,12847,12270,12685,12738,12509,12321,11272,12499,12435,12489,13253,12050,12008,12038,12212,13017,12887,12520,12148,12821,12608,13100,12451,12071,12875,11951,12500,12705,12032,12573,12554,11972,12468,12820,13419,12620,12968,12093,11809,12591,12708,13021,12535,12376,11870,11723,12737,12260,12061,11832,12297,12169,12243,11406,12628,12482,12960,12538,12228,13069,11916,12223,12633,12886,12558,11708,12162,13042,12210,12377,12636,12335,12310,12679,12546,12313,12664,11860,13249,12452,12202,12172,12247,12661,12969,12873,12832,13680,12159,13017,13620,12536,13053,12104,12027,12092,12577,12539,0x0000000000000773
0,125,cool,2025-12-08T21:37:33.906563,12742,12250,12295,13293,12746,12972,11255,12663,11767,12663,12199,12451,12290,12493,12378,12083,11621,12441,12947,13332,12900,12582,13082,12723,13241,12756,12653,12529,12542,12766,12179,11747,12365,12346,12462,12701,12488,13393,11760,12919,12358,12513,12509,12774,12075,12486,12350,12909,12125,12883,12654,12543,12430,12368,11966,12469,12697,12895,12747,13176,12741,12291,13482,12042,12600,13045,12492,12009,12632,12279,12608,12718,11972,12424,13240,12092,12912,12676,12658,12468,11778,12012,11519,13146,12553,13251,12522,12406,12326,12886,12671,12113,12967,12591,12339,12933,12419,12106,12518,12203,12045,12496,11971,12668,12539,11866,12352,12807,12880,12136,12249,12787,12937,13205,12553,12396,12598,12103,12747,12338,12740,12665,12931,12015,12737,12870,12502,12605,0x0000000000000052
0,126,cool,2025-12-08T21:37:33.906658,12186,12681,12255,11727,12380,12114,12578,12167,12425,12332,13040,12120,12675,13417,12653,11560,12482,11983,12619,13301,12255,13065,13239,12703,12771,12489,12869,12500,12767,13033,12214,12971,13035,12836,12411,12133,12561,11570,12602,12364,12429,12498,11843,12567,12738,12102,12299,11827,12282,12533,12184,12324,12269,12601,12800,13028,12249,13135,11942,12933,12478,11533,12617,12585,12080,12271,12046,12382,12825,12545,13334,12106,12375,12284,12801,12747,12726,12337,12129,12183,12297,12116,12184,12630,12299,12428,12126,12601,12708,12846,12501,11810,12332,12477,12332,12757,13494,13057,12828,12674,12122,12742,12273,13240,12396,12896,12599,12318,12134,12226,12293,12846,13009,12561,12599,12103,12922,12462,12797,12711,12560,12623,13029,12365,12350,12903,12970,13090,0x00000000000018F2
0,127,cool,2025-12-08T21:37:33.906752,12747,12743,13056,13621,12518,12734,13341,12888,12976,12019,12808,12741,12520,13333,12176,12908,12430,12652,11830,11710,12470,12490,11955,13387,12051,12462,12942,12603,12729,12390,12565,12101,13183,12583,12098,12382,12128,12502,12323,11923,12322,12836,12623,12654,11818,12224,12254,11894,12212,13166,12879,12447,12390,12533,12425,12388,12699,12603,11929,12348,12083,12693,13026,12418,12672,12594,11854,12689,13055,13037,11990,12768,11920,12142,12202,12190,12792,12951,12574,11498,12852,12200,12352,12636,12082,12339,12319,12421,12456,12341,12017,12636,11749,12613,13037,12723,12806,12715,13046,13150,12100,11740,12490,12785,12625,12112,12392,12467,12311,12885,12810,12371,11957,12593,13373,12406,12970,12690,12952,12202,12725,12251,11548,11890,12588,12289,12215,12597,0x0000000000001A92
0,128,cool,2025-12-08T21:37:33.906851,13237,12793,12135,12628,12057,13091,12717,12317,12039,12179,12948,12484,12711,12639,12253,13248,11951,12784,12827,13075,12670,12806,12548,12255,11977,12947,12541,13006,12532,12784,12760,12693,13016,12472,12757,12719,12513,12825,12557,12587,12453,12566,12488,12747,12199,12809,12928,12190,12663,12465,12923,12209,12491,12590,12617,11877,12235,12688,12965,12354,12811,12050,13060,12967,12497,12471,12648,12499,11617,11837,12011,11943,12714,13091,12426,12776,12601,12856,12764,12476,12165,11769,12370,12505,12214,12512,12828,12427,12748,12633,12479,12914,12728,12960,12326,12548,11915,11642,12748,12442,12031,12195,11815,12315,12746,12489,12405,11953,12318,12259,12996,12567,11646,13277,11756,12576,12329,12649,12396,13385,13588,12262,12399,12582,13539,11718,13005,12743,0x00000000000005A4
0,129,cool,2025-12-08T21:37:33.906946,12510,12615,12277,11712,12378,12416,12489,12187,12846,12500,12250,12592,13371,12703,12374,11968,12416,12362,11384,13228,12685,12720,12138,12768,12782,12429,13007,12642,12156,12562,12032,12682,12979,12500,12073,12349,12311,12273,12359,12511,11981,12862,12890,12567,12335,12033,12507,11974,12591,12636,11907,12199,12961,12341,11759,12550,12206,12783,12223,12358,12995,12674,13089,12769,12599,12535,12953,11943,12793,12890,12685,13135,13118,12001,12777,13237,13059,12803,12476,13590,12995,12845,12682,12649,12849,12509,12957,12418,12718,13236,12468,12353,11944,12438,12193,12369,12702,12515,12694,12974,12871,12466,12968,11734,11824,12878,13343,13132,12883,13131,12823,12259,12093,12400,12478,13073,12314,12267,12450,12258,12661,12575,11919,12316,13312,12388,12309,12642,0x00000000000000C9
0,130,cool,2025-12-08T21:37:33.907042,12531,12722,12383,12045,12617,12121,12444,12139,12337,12248,12627,12753,12672,12585,13027,12738,12975,12646,12279,12520,12178,12138,13216,12850,12416,12591,13113,12530,12443,12228,13080,13270,13089,12320,12954,11884,11710,12060,12505,12306,12488,13044,12181,12373,11311,12015,12880,12416,12067,12547,13072,11706,12356,12688,12309,12804,12446,12528,12654,12301,12874,13082,12625,12595,12807,12805,12654,12639,12043,12411,12931,11964,12335,12650,12801,12816,12092,12635,12759,12051,12904,12228,11403,12084,12523,12436,12255,12928,12000,12198,12130,12666,11704,13131,11441,12092,12801,12486,12777,12220,12559,12481,12654,12140,11949,12328,12889,11926,12676,11997,12261,12508,12332,12364,13426,12500,12336,13011,13203,12614,12368,12112,12909,12951,11696,11699,13141,12728,0x0000000000001B54
0,131,cool,2025-12-08T21:37:33.907136,13147,12900,12831,12288,11794,13332,12611,12146,12558,12261,12576,11801,12768,12257,12733,12550,13037,12555,12115,12843,12936,12955,11855,12258,12290,12542,12674,12747,13338,13643,12088,13018,11848,12661,12941,12360,12678,11854,12416,12506,12107,12891,12397,12557,12957,12129,11789,12261,13234,12900,12548,12932,12362,12428,12286,12208,12423,11721,12168,12276,13062,11841,12535,13005,13107,12690,11866,12994,12975,12195,12487,13432,12942,12707,12596,12494,12961,12496,12699,11667,12249,13156,12625,12276,12155,12289,12650,12946,12541,12590,12439,12407,12116,11089,11864,13229,11610,12858,12189,12617,11708,11974,12411,11525,12836,13006,12996,12770,13402,12297,11800,12972,12656,13099,12730,12195,13117,12799,13205,12591,11784,12602,12729,11961,12824,12348,12557,12635,0x0000000000001E5A
0,132,cool,2025-12-08T21:37:33.907230,13421,12371,12555,12276,12284,11855,11867,12470,12288,12541,13197,13290,12873,12707,12735,12308,11866,12505,13059,11978,12828,12437,12587,12259,12762,12634,12416,12608,12400,11536,12737,12387,11692,12307,12554,12575,12376,12636,12237,12622,12318,13205,12930,12678,13273,12582,12088,12502,11008,12542,12188,12814,12790,12835,11783,12588,12997,12722,12532,12290,12291,12686,12573,12689,12504,12576,12727,12802,12607,12224,11721,12708,12353,13350,12196,12297,13061,12614,12448,12378,12959,12418,12459,11904,12395,12077,11874,12485,12678,12352,12489,12388,12746,11573,12610,12059,12181,12319,12492,12926,12652,12922,12801,13118,12335,12510,12351,12267,12553,11956,11935,12264,12453,12865,12128,12714,13199,12488,12945,12196,12554,12681,12276,13132,12462,12760,12732,12691,0x000000000000041A
0,133,cool,2025-12-08T21:37:33.907325,13154,12674,12551,12963,12264,12359,12101,12205,12550,11853,12353,12668,12780,12915,12606,12582,12347,12817,12209,12692,12510,11826,11953,12129,12092,12847,11350,13255,13002,11579,12132,12769,12928,12726,12559,12138,13072,12764,12334,12186,12683,12034,12593,12860,12259,12773,12652,12197,12453,12626,12321,12930,11674,13049,13184,12418,11915,12447,12697,12206,12342,12335,13047,12690,13071,12082,11494,12160,12652,12269,12004,12313,12752,12994,12504,12002,11974,12795,12337,12265,12628,11851,12506,11873,12794,12429,12308,13149,12911,11388,12586,12360,12316,12621,12226,11966,12526,12691,13079,12226,12525,11500,12307,13107,12873,12979,12456,13091,12861,12763,11774,11949,12547,12562,12633,12751,12638,12068,11613,12690,12048,12834,12227,11922,12580,12632,11829,12528,0x0000000000001DB4
0,134,cool,2025-12-08T21:37:33.907419,12711,12973,12731,12771,12729,11723,12403,11596,12141,12121,13077,12756,12047,12125,13442,12720,12941,13171,12785,12546,12753,12353,12911,12356,11957,12566,11749,13525,12660,12675,12130,12653,13202,12841,12364,13618,12994,12381,11955,13011,11965,12582,12467,11997,12611,13020,13171,12023,12016,12053,12344,13311,12401,12426,11907,12565,12029,13299,12726,12653,12552,12217,12860,12281,12112,11997,13085,12158,12628,12677,12788,12195,13647,12451,12135,13266,12378,12772,12761,12151,13365,12453,12555,12661,12474,12720,12373,13476,13580,12637,12520,11921,12676,12838,12321,12415,12757,12634,12430,12065,12479,12242,12217,13056,12555,12523,12538,12253,11442,12352,11766,12093,12605,12510,12474,12268,12150,12729,12841,12065,12669,12850,13034,12768,13043,12431,12692,12663,0x000000000000072F
0,135,cool,2025-12-08T21:37:33.907514,12885,13202,12300,12498,12406,11464,12856,12458,11903,11800,11632,12443,12582,12344,12065,12528,12185,12439,12792,12708,12657,12570,12405,12727,12644,12344,12089,12665,13315,12588,12626,12691,12001,12796,12237,12564,12666,12839,12687,12606,12307,12822,12560,12873,11693,12889,12191,12475,12481,12367,12837,13140,12254,12637,12444,12322,13150,12918,12514,12217,12444,12628,14212,12209,12147,12725,12898,12661,12167,12431,12594,12986,12952,12735,12402,12901,12206,13370,12374,12542,12289,11989,11685,12645,12236,12557,12379,12206,11929,12453,12073,12296,12470,13145,12614,12447,12771,13302,12770,12616,12482,12562,11952,12623,12150,12116,11970,11969,12094,12393,12488,12515,12522,12360,12455,12311,11638,12529,12634,12053,12036,12189,12459,13663,12185,12236,12627,12710,0x0000000000001D1B
0,136,cool,2025-12-08T21:37:33.907608,12959,12727,11745,13130,11968,12327,13323,12189,12774,12195,12822,12361,13035,12334,12930,11667,12216,12611,13184,12453,12055,12721,12966,12042,12291,13134,12467,13302,13213,12177,13046,12604,12394,12584,12747,12140,12505,13099,12991,12385,13187,12908,12960,12216,12209,12247,12786,12366,11961,11962,12716,12777,12359,12411,12345,12364,13505,12875,11987,12580,12538,13219,12620,12258,13220,12322,12818,12785,12667,12504,13226,13125,12063,11984,12142,12598,12738,12460,13040,12331,12517,12387,12586,13322,12063,13152,12344,13066,12385,12424,12043,12534,12724,13251,11723,12213,12671,12506,12259,12721,12468,12797,11944,12329,12618,12568,12500,11990,12400,12461,12148,12770,13037,12885,13093,12681,12072,12842,12129,11999,12619,11812,12935,12345,12900,12534,12182,12459,0x0000000000001948
0,137,cool,2025-12-08T21:37:33.907702,12472,12591,12388,13105,13229,12412,12473,12884,12237,13048,11889,11905,12638,12687,12597,12854,13076,12569,12584,12577,12646,12444,12304,12809,12101,13179,12238,12389,12769,12112,12276,12841,12778,12335,12099,12572,12593,12986,12966,13032,12504,12708,12889,12558,11994,12422,12348,13363,12513,13220,11742,12618,12797,12402,13371,12857,12622,12664,12995,11879,12293,11961,12818,12598,12587,11739,12662,12193,12830,12141,11553,12131,12714,12471,12759,12659,12497,13098,11955,12577,12032,12052,12461,12600,12247,12705,12752,12076,13017,12923,12439,12419,13265,12728,12991,13081,12569,12397,12556,11867,12079,12137,12270,12839,12615,13288,11737,12884,12531,12523,12964,11920,12493,12515,11970,12615,12964,12767,12378,12459,12181,12469,12399,12692,12455,12036,13156,12735,0x0000000000001E12
0,138,cool,2025-12-08T21:37:33.907799,13280,11804,12646,12679,12662,12732,12438,12698,12900,12140,12250,12273,13386,12929,11957,12943,12197,13307,11711,12214,12756,12362,13523,12016,12485,12795,12751,12907,12422,12094,13615,13034,12669,12293,12714,12998,12063,12536,12546,12178,12080,12537,12288,12317,12189,12160,11386,12293,12281,12163,11593,12456,12492,12577,12908,12571,12353,12565,12103,12322,12717,12645,12901,12997,13523,12763,12221,12690,12023,12724,12835,12890,12458,11940,12399,12838,12421,12443,12085,13044,12128,12555,13033,12650,12835,12434,12214,11837,12778,11978,11774,12401,12329,12647,12431,12749,13152,13139,12577,12958,12323,12887,12453,12519,11968,12096,12809,13347,12361,12258,12671,12761,13086,13084,12934,12413,12688,11975,12291,12475,12567,12253,13233,12578,12575,12548,12621,12709,0x00000000000004DC
0,139,cool,2025-12-08T21:37:33.907893,12721,12747,12091,12334,12654,12809,12385,12716,12257,12499,12884,11670,12269,12405,12723,12671,13293,12734,12315,13107,12342,12235,12218,12320,12469,12869,12602,13355,13140,12677,13346,12946,11425,13317,13000,12739,11973,12254,12209,12369,11570,12243,12463,12399,12912,13158,12156,12876,13119,12591,11862,12423,12328,12701,12576,11734,11603,12868,12946,12617,11510,12567,13035,11946,12719,12930,12322,12947,12265,12704,12127,13423,12274,12136,12181,12620,12851,13264,11927,13168,12687,12456,11627,12604,11929,12832,12456,12204,12129,12115,12732,13015,12512,12884,12542,12954,12806,12030,12767,12624,12532,12840,12361,12806,12601,12444,12192,13042,12883,12097,12164,12745,12150,12748,13614,12583,12677,12711,12311,12281,11889,12526,12475,11976,13040,11690,12094,12866,0x000000000000185F
0,140,cool,2025-12-08T21:37:33.907990,12268,11768,12962,12360,11885,12307,12359,12140,12538,11922,12633,12844,12726,12699,12457,12682,12662,12998,11700,12704,12163,12706,12043,12926,13047,11846,12201,12432,12748,12339,11730,13233,11901,13074,12283,12545,12846,12109,12160,13221,12555,12555,13063,12432,12247,12346,13000,11983,12056,12653,12818,11913,12867,12426,12287,12518,12339,12205,12236,12351,12444,12596,12156,12945,12545,13226,12477,12276,13214,12354,12821,12468,12938,12160,12791,11808,12300,11838,12829,12871,12143,12082,12574,12592,12489,12175,12719,12493,12349,12762,12876,11938,12811,12794,12936,12882,11872,12436,12527,12147,11989,12668,12674,12211,12662,12693,13081,12270,12381,12612,12647,12474,12607,12293,13235,13046,12462,12319,12516,12906,12549,12306,12587,12386,13033,12521,11993,13034,0x0000000000001CB6
